PERIOD_TAG;product_group;customer_name;dispatches_SellIn;orders_SellIn;Sellout;numeric_distribution_selling_promotion;type_promo_1;type_promo_2
2019-03-10;Product_06;Customer_01;103;103;163.0534776001904;0.2;0.0;0.0
2019-03-17;Product_06;Customer_01;259;259;157.8935574229692;18.1;0.0;0.0
2019-03-24;Product_06;Customer_01;156;156;150.6696691748595;0.0;0.0;0.0
2019-03-31;Product_06;Customer_01;0;0;158.92554145841345;0.0;0.0;0.0
2019-04-07;Product_06;Customer_01;51;51;163.0534776001904;0.1;0.0;0.0
2019-04-14;Product_06;Customer_01;158;158;159.95752549385767;0.1;0.0;0.0
2019-04-21;Product_06;Customer_01;527;527;151.70165321030373;0.1;0.0;0.0
2019-04-28;Product_06;Customer_01;362;362;148.605701103971;0.0;0.0;0.0
2019-05-05;Product_06;Customer_01;51;51;160.98950952930193;0.1;0.0;0.0
2019-05-12;Product_06;Customer_01;103;103;157.8935574229692;0.1;0.0;0.0
2019-05-19;Product_06;Customer_01;414;414;164.08546163563466;0.1;0.0;0.0
2019-05-26;Product_06;Customer_01;155;155;154.79760531663646;0.0;0.0;0.0
2019-06-02;Product_06;Customer_01;796;796;156.86157338752494;0.2;0.0;0.0
2019-06-09;Product_06;Customer_01;103;103;149.63768513941525;0.2;0.0;0.0
2019-06-16;Product_06;Customer_01;103;103;124.87006828875342;0.1;0.0;0.0
2019-06-23;Product_06;Customer_01;51;51;143.4457809267498;0.1;0.0;0.0
2019-06-30;Product_06;Customer_01;0;0;157.8935574229692;0.0;0.0;0.0
2019-07-07;Product_06;Customer_01;423;423;156.86157338752494;0.2;0.0;0.0
2019-07-14;Product_06;Customer_01;156;156;149.63768513941525;0.1;0.0;0.0
2019-07-21;Product_06;Customer_01;103;103;149.63768513941525;0.0;0.0;0.0
2019-07-28;Product_06;Customer_01;0;0;110.42229179253401;0.0;0.0;0.0
2019-08-04;Product_06;Customer_01;51;51;136.2218926786401;0.1;0.0;0.0
2019-08-11;Product_06;Customer_01;155;155;142.41379689130554;0.2;0.0;0.0
2019-08-18;Product_06;Customer_01;103;103;137.25387671408433;0.2;0.0;0.0
2019-08-25;Product_06;Customer_01;0;0;143.4457809267498;0.0;0.0;0.0
2019-09-01;Product_06;Customer_01;0;0;163.0534776001904;0.1;0.0;0.0
2019-09-08;Product_06;Customer_01;126;126;156.86157338752494;0.2;0.0;0.0
2019-09-15;Product_06;Customer_01;319;319;141.3818128558613;0.0;0.0;0.0
2019-09-22;Product_06;Customer_01;103;103;150.6696691748595;0.30000000000000004;0.0;0.0
2019-09-29;Product_06;Customer_01;51;51;153.7656212811922;0.30000000000000004;0.0;0.0
2019-10-06;Product_06;Customer_01;155;155;143.4457809267498;0.30000000000000004;0.0;0.0
2019-10-13;Product_06;Customer_01;282;282;146.54173303308252;0.30000000000000004;0.0;0.0
2019-10-20;Product_06;Customer_01;269;269;159.95752549385767;0.2;0.0;0.0
2019-10-27;Product_06;Customer_01;155;155;158.92554145841345;0.2;0.0;0.0
2019-11-03;Product_06;Customer_01;53;53;149.63768513941525;0.1;0.0;0.0
2019-11-10;Product_06;Customer_01;216;216;132.09395653686312;0.2;0.0;0.0
2019-11-17;Product_06;Customer_01;61;61;150.6696691748595;0.0;0.0;0.0
2019-11-24;Product_06;Customer_01;112;112;146.54173303308252;0.0;0.0;0.0
2019-12-01;Product_06;Customer_01;155;155;135.18990864319585;0.1;0.0;0.0
2019-12-08;Product_06;Customer_01;112;112;165.11744567107888;0.30000000000000004;0.0;0.0
2019-12-15;Product_06;Customer_01;112;112;150.6696691748595;0.1;0.0;0.0
2019-12-22;Product_06;Customer_01;165;165;180.59720620274254;20.4;0.0;0.0
2019-12-29;Product_06;Customer_01;51;51;139.3178447849728;0.2;0.0;0.0
2016-08-07;Product_07;Customer_01;1179;1179;0.0;0.0;0.0;0.0
2016-08-14;Product_07;Customer_01;1944;1944;2448.1274579856754;10.0;0.0;0.0
2016-08-21;Product_07;Customer_01;2684;2684;2555.8690087038713;8.200000000000001;0.0;0.0
2016-08-28;Product_07;Customer_01;4229;4229;2518.7580301231596;7.4;0.0;0.0
2016-09-04;Product_07;Customer_01;2508;2508;2377.4968858481916;1.2000000000000002;0.0;0.0
2016-09-11;Product_07;Customer_01;1098;1098;2440.9446879377956;2.5;0.0;0.0
2016-09-18;Product_07;Customer_01;3054;3054;2311.6548270759604;1.3;0.0;0.0
2016-09-25;Product_07;Customer_01;3846;3846;2394.2566826265775;1.1;0.0;0.0
2016-10-02;Product_07;Customer_01;2290;2290;2403.8337093570835;2.2;0.0;0.0
2016-10-09;Product_07;Customer_01;2846;2898;2469.6757681293147;1.1;0.0;0.0
2016-10-16;Product_07;Customer_01;2221;2221;2610.936912404283;7.2;0.0;0.0
2016-10-23;Product_07;Customer_01;1581;1581;2431.3676612072895;10.7;0.0;0.0
2016-10-30;Product_07;Customer_01;5475;5475;2798.886061990469;13.4;0.0;0.0
2016-11-06;Product_07;Customer_01;7666;7666;2370.314115800312;8.1;0.0;0.0
2016-11-13;Product_07;Customer_01;3062;3062;2686.35599790702;8.9;0.0;0.0
2016-11-20;Product_07;Customer_01;2358;2461;2803.674575355722;9.2;0.0;0.0
2016-11-27;Product_07;Customer_01;1674;1676;6745.818203300382;92.4;0.0;1.0
2016-12-04;Product_07;Customer_01;1387;1387;2602.55701401509;3.6;0.0;0.0
2016-12-11;Product_07;Customer_01;2757;3270;2650.442147667621;1.4;0.0;0.0
2016-12-18;Product_07;Customer_01;1570;1570;2932.9644362175572;1.5;0.0;0.0
2016-12-25;Product_07;Customer_01;2474;2474;2512.772388416593;12.4;1.0;1.0
2017-01-01;Product_07;Customer_01;1908;1908;2581.0087038714505;0.7000000000000001;0.0;0.0
2017-01-08;Product_07;Customer_01;2337;2337;2446.9303296443622;1.0;0.0;0.0
2017-01-15;Product_07;Customer_01;2262;2262;2600.162757332463;1.1;0.0;0.0
2017-01-22;Product_07;Customer_01;2836;2836;2658.822046056814;1.2000000000000002;0.0;0.0
2017-01-29;Product_07;Customer_01;3121;3121;2636.0766075718616;1.5;0.0;0.0
2017-02-05;Product_07;Customer_01;1186;1186;2442.1418162791088;1.4;0.0;0.0
2017-02-12;Product_07;Customer_01;2864;2864;2478.0556665185077;1.6;0.0;0.0
2017-02-19;Product_07;Customer_01;3878;3878;2666.004816104694;1.2000000000000002;0.0;0.0
2017-02-26;Product_07;Customer_01;1349;1349;2516.363773440533;0.9;0.0;0.0
2017-03-05;Product_07;Customer_01;3598;3598;2630.0909658652954;2.0;0.0;0.0
2017-03-12;Product_07;Customer_01;3190;3190;2648.0478909849944;1.1;0.0;0.0
2017-03-19;Product_07;Customer_01;2112;2112;2497.2097199795203;1.4;0.0;0.0
2017-03-26;Product_07;Customer_01;2355;2355;2644.456505961055;0.8;0.0;0.0
2017-04-02;Product_07;Customer_01;2594;2594;2717.4813347811655;1.3;0.0;0.0
2017-04-09;Product_07;Customer_01;2867;2867;2419.3963777941567;1.3;0.0;0.0
2017-04-16;Product_07;Customer_01;3253;3253;2634.8794792305484;0.9;0.0;0.0
2017-04-23;Product_07;Customer_01;4084;4084;2614.5282974282227;1.1;0.0;0.0
2017-04-30;Product_07;Customer_01;6284;6284;2741.423901607431;1.4;0.0;0.0
2017-05-07;Product_07;Customer_01;4999;4999;2507.98387505134;1.6;0.0;0.0
2017-05-14;Product_07;Customer_01;1815;1815;2772.5492384815766;1.9;0.0;0.0
2017-05-21;Product_07;Customer_01;1681;1681;7140.870555933767;91.1;0.0;1.0
2017-05-28;Product_07;Customer_01;1162;1162;2743.818158290058;2.1;0.0;0.0
2017-06-04;Product_07;Customer_01;2396;2396;2861.13673573876;2.0;0.0;0.0
2017-06-11;Product_07;Customer_01;2340;2858;2706.707179709346;2.2;0.0;0.0
2017-06-18;Product_07;Customer_01;3459;3874;2630.0909658652954;1.8;0.0;0.0
2017-06-25;Product_07;Customer_01;2923;4374;2598.96562899115;2.9000000000000004;0.0;0.0
2017-07-02;Product_07;Customer_01;4928;5241;2795.294676966529;1.3;0.0;0.0
2017-07-09;Product_07;Customer_01;2325;2325;2797.688933649156;1.5;0.0;0.0
2017-07-16;Product_07;Customer_01;1709;2221;2663.6105594220676;5.7;0.0;0.0
2017-07-23;Product_07;Customer_01;2546;2546;3253.7948316895186;8.9;0.0;0.0
2017-07-30;Product_07;Customer_01;1624;1728;2133.2827042202803;5.5;0.0;0.0
2017-08-06;Product_07;Customer_01;1294;1294;2558.263265386498;6.6000000000000005;0.0;0.0
2017-08-13;Product_07;Customer_01;2738;2738;2655.230661032874;7.9;0.0;0.0
2017-08-20;Product_07;Customer_01;3038;3038;2923.387409487051;9.3;0.0;0.0
2017-08-27;Product_07;Customer_01;3241;3241;2906.627612708665;6.6000000000000005;0.0;0.0
2017-09-03;Product_07;Customer_01;3052;3052;2498.4068483208334;0.0;0.0;0.0
2017-09-10;Product_07;Customer_01;3272;3583;2468.478639788001;0.1;0.0;0.0
2017-09-17;Product_07;Customer_01;3945;4049;2563.051778751751;2.1;0.0;0.0
2017-09-24;Product_07;Customer_01;2509;2510;2621.7110674761025;8.5;0.0;0.0
2017-10-01;Product_07;Customer_01;1141;1141;2579.8115755301374;8.8;0.0;0.0
2017-10-08;Product_07;Customer_01;1882;1882;3618.9189757900717;15.7;0.0;1.0
2017-10-15;Product_07;Customer_01;3500;3500;2470.872896470628;7.7;0.0;0.0
2017-10-22;Product_07;Customer_01;3467;3467;2542.7005969494253;7.0;0.0;0.0
2017-10-29;Product_07;Customer_01;2334;2334;2671.9904578112605;6.0;0.0;0.0
2017-11-05;Product_07;Customer_01;1353;1354;2524.743671829726;1.4;0.0;0.0
2017-11-12;Product_07;Customer_01;3340;3340;2505.589618368713;1.2000000000000002;0.0;0.0
2017-11-19;Product_07;Customer_01;2069;2069;2616.922554110849;1.4;0.0;0.0
2017-11-26;Product_07;Customer_01;2111;2215;2310.4576987346472;1.0;0.0;0.0
2017-12-03;Product_07;Customer_01;1979;2082;2712.692821415912;1.4;0.0;0.0
2017-12-10;Product_07;Customer_01;2096;2096;2551.080495338618;1.4;0.0;0.0
2017-12-17;Product_07;Customer_01;3551;3551;2673.1875861525737;1.1;0.0;0.0
2017-12-24;Product_07;Customer_01;2480;2480;2565.446035434378;1.2000000000000002;0.0;0.0
2017-12-31;Product_07;Customer_01;1751;1751;2522.3494151470995;1.3;0.0;0.0
2018-01-07;Product_07;Customer_01;3789;3789;2790.506163601276;1.6;0.0;0.0
2018-01-14;Product_07;Customer_01;1170;1170;2399.0451959918305;0.8;0.0;0.0
2018-01-21;Product_07;Customer_01;3222;3222;2503.195361686087;0.9;0.0;0.0
2018-01-28;Product_07;Customer_01;4533;4533;2730.6497465356115;1.4;0.0;0.0
2018-02-04;Product_07;Customer_01;4301;4302;2676.7789711765136;1.2000000000000002;0.0;0.0
2018-02-11;Product_07;Customer_01;7824;7928;2516.363773440533;1.1;0.0;0.0
2018-02-18;Product_07;Customer_01;2934;2936;2790.506163601276;56.3;0.0;0.0
2018-02-25;Product_07;Customer_01;637;637;5965.290524764117;92.6;0.0;1.0
2018-03-04;Product_07;Customer_01;16;16;2681.5674845417666;54.90000000000001;0.0;0.0
2018-03-11;Product_07;Customer_01;4463;4515;2753.395185020564;56.3;0.0;0.0
2018-03-18;Product_07;Customer_01;2361;2361;2594.1771156258965;55.2;0.0;0.0
2018-03-25;Product_07;Customer_01;1883;1883;2534.3206985602324;54.6;0.0;0.0
2018-04-01;Product_07;Customer_01;1062;1062;2226.658714842717;29.700000000000006;0.0;0.0
2018-04-08;Product_07;Customer_01;1065;1067;2148.8453726573534;2.1;0.0;0.0
2018-04-15;Product_07;Customer_01;2437;2437;1794.4953836286197;1.4;0.0;0.0
2018-04-22;Product_07;Customer_01;2142;2142;2531.9264418776056;1.0;0.0;0.0
2018-04-29;Product_07;Customer_01;3868;3868;2399.0451959918305;0.5;0.0;0.0
2018-05-06;Product_07;Customer_01;1560;1560;2393.0595542852643;0.5;0.0;0.0
2018-05-13;Product_07;Customer_01;5855;5855;2323.626110489093;0.30000000000000004;0.0;0.0
2018-05-20;Product_07;Customer_01;931;931;2327.217495513033;7.0;0.0;0.0
2018-05-27;Product_07;Customer_01;1843;1843;2303.2749286867675;6.2;0.0;0.0
2018-06-03;Product_07;Customer_01;2291;2291;2339.188778926166;5.2;0.0;0.0
2018-06-10;Product_07;Customer_01;856;856;2019.555511795518;3.7;0.0;0.0
2018-06-17;Product_07;Customer_01;1569;1569;1923.785244490455;3.3000000000000003;0.0;0.0
2018-06-24;Product_07;Customer_01;1380;1511;1921.3909878078284;2.4000000000000004;0.0;0.0
2018-07-01;Product_07;Customer_01;855;1062;1960.896223071167;1.2000000000000002;0.0;0.0
2018-07-08;Product_07;Customer_01;933;1452;1972.8675064842998;0.4;0.0;0.0
2018-07-15;Product_07;Customer_01;2481;2481;1874.70298249661;0.2;0.0;0.0
2018-07-22;Product_07;Customer_01;2820;3253;1940.545041268841;0.4;0.0;0.0
2018-07-29;Product_07;Customer_01;725;1451;1541.901303611516;0.4;0.0;0.0
2018-08-05;Product_07;Customer_01;1162;1162;1861.5345707421639;0.5;0.0;0.0
2018-08-12;Product_07;Customer_01;1404;1928;1765.7643034371008;0.5;0.0;0.0
2018-08-19;Product_07;Customer_01;1468;2321;1826.8178488440785;0.30000000000000004;0.0;0.0
2018-08-26;Product_07;Customer_01;2740;3363;1822.0293354788255;0.6000000000000001;0.0;0.0
2018-09-02;Product_07;Customer_01;1946;2776;1819.6350787961987;0.5;0.0;0.0
2018-09-09;Product_07;Customer_01;1559;2060;1716.682041443256;0.6000000000000001;0.0;0.0
2018-09-16;Product_07;Customer_01;2540;3164;1756.1872767065945;0.4;0.0;0.0
2018-09-23;Product_07;Customer_01;1744;1744;1795.692511969933;0.30000000000000004;0.0;0.0
2018-09-30;Product_07;Customer_01;1676;1676;1965.68473643642;0.4;0.0;0.0
2018-10-07;Product_07;Customer_01;1432;1535;1729.850453197702;0.4;0.0;0.0
2018-10-14;Product_07;Customer_01;1767;1767;1963.2904797537935;0.30000000000000004;0.0;0.0
2018-10-21;Product_07;Customer_01;1663;1663;1905.8283193707557;18.3;0.0;0.0
2018-10-28;Product_07;Customer_01;1179;1179;1539.5070469288894;17.7;0.0;0.0
2018-11-04;Product_07;Customer_01;534;534;1625.7002875034461;17.900000000000006;0.0;0.0
2018-11-11;Product_07;Customer_01;2212;2212;1709.4992713953764;17.8;0.0;0.0
2018-11-18;Product_07;Customer_01;2841;2841;1550.2812020007088;17.2;0.0;0.0
2018-11-25;Product_07;Customer_01;134;134;1699.92224466487;17.900000000000006;0.0;0.0
2018-12-02;Product_07;Customer_01;1541;1541;1721.4705548085092;3.1;0.0;0.0
2018-12-09;Product_07;Customer_01;2581;2581;1751.3987633413415;1.1;0.0;0.0
2018-12-16;Product_07;Customer_01;1934;1934;1818.4379504548856;0.7000000000000001;0.0;0.0
2018-12-23;Product_07;Customer_01;1671;1671;1813.6494370896323;0.30000000000000004;0.0;0.0
2018-12-30;Product_07;Customer_01;3327;3327;1988.4301749213726;0.4;0.0;0.0
2019-01-06;Product_07;Customer_01;897;897;1799.283896993873;0.30000000000000004;0.0;0.0
2019-01-13;Product_07;Customer_01;1157;1157;1885.4771375684297;0.5;0.0;0.0
2019-01-20;Product_07;Customer_01;2099;2099;1964.4876080951067;0.30000000000000004;0.0;0.0
2019-01-27;Product_07;Customer_01;1730;1730;1845.9719023050911;0.30000000000000004;0.0;0.0
2019-02-03;Product_07;Customer_01;4101;4101;2061.4550037414833;0.2;0.0;0.0
2019-02-10;Product_07;Customer_01;642;642;1951.3191963406607;0.7000000000000001;0.0;0.0
2019-02-17;Product_07;Customer_01;2209;2209;1969.27612146036;0.6000000000000001;0.0;0.0
2019-02-24;Product_07;Customer_01;3085;3085;2031.526795208651;0.30000000000000004;0.0;0.0
2019-03-03;Product_07;Customer_01;1391;1391;2044.6952069630972;0.2;0.0;0.0
2019-03-10;Product_07;Customer_01;1702;1806;2103.3544956874484;0.30000000000000004;0.0;0.0
2019-03-17;Product_07;Customer_01;2597;2597;2128.494190855027;72.4;0.0;0.0
2019-03-24;Product_07;Customer_01;1675;1675;2127.297062513714;0.30000000000000004;0.0;0.0
2019-03-31;Product_07;Customer_01;645;645;2048.286591987037;0.5;0.0;0.0
2019-04-07;Product_07;Customer_01;4340;4340;2286.5151319083816;71.9;0.0;0.0
2019-04-14;Product_07;Customer_01;3126;3126;2238.62999825585;71.4;0.0;0.0
2019-04-21;Product_07;Customer_01;2210;2210;2212.2931747469574;71.10000000000002;0.0;0.0
2019-04-28;Product_07;Customer_01;418;522;2207.5046613817044;68.4;0.0;0.0
2019-05-05;Product_07;Customer_01;34;34;2190.7448646033185;66.9;0.0;0.0
2019-05-12;Product_07;Customer_01;4916;4919;2337.991650584853;68.3;0.0;0.0
2019-05-19;Product_07;Customer_01;2484;3090;2206.3075330403913;10.6;0.0;0.0
2019-05-26;Product_07;Customer_01;3159;3159;2145.2539876334135;2.8000000000000003;0.0;0.0
2019-06-02;Product_07;Customer_01;4425;4425;2372.708372482938;1.2000000000000002;0.0;0.0
2019-06-09;Product_07;Customer_01;4436;4437;2367.919859117685;1.2000000000000002;0.0;0.0
2019-06-16;Product_07;Customer_01;2521;2521;2023.1468968194579;0.7000000000000001;0.0;0.0
2019-06-23;Product_07;Customer_01;972;972;2129.691319196341;0.7000000000000001;0.0;0.0
2019-06-30;Product_07;Customer_01;2376;2376;2266.1639501060554;0.6000000000000001;0.0;0.0
2019-07-07;Product_07;Customer_01;1710;1710;2255.389795034236;0.30000000000000004;0.0;0.0
2019-07-14;Product_07;Customer_01;2870;2870;2235.03861323191;0.2;0.0;0.0
2019-07-21;Product_07;Customer_01;1082;1082;2212.2931747469574;0.2;0.0;0.0
2019-07-28;Product_07;Customer_01;1500;1503;1667.5997794494112;0.2;0.0;0.0
2019-08-04;Product_07;Customer_01;676;696;2185.956351238065;0.1;0.0;0.0
2019-08-11;Product_07;Customer_01;3152;3152;2267.361078447369;0.1;0.0;0.0
2019-08-18;Product_07;Customer_01;2066;2066;2178.7735811901853;0.30000000000000004;0.0;0.0
2019-08-25;Product_07;Customer_01;2914;2914;2220.6730731361504;0.5;0.0;0.0
2019-09-01;Product_07;Customer_01;1483;1483;2399.0451959918305;3.2;0.0;0.0
2019-09-08;Product_07;Customer_01;1673;1673;2806.068832038349;10.1;1.0;1.0
2019-09-15;Product_07;Customer_01;1981;1981;2166.8022977770524;0.5;0.0;0.0
2019-09-22;Product_07;Customer_01;3322;3322;2274.5438484952488;0.7000000000000001;0.0;0.0
2019-09-29;Product_07;Customer_01;2067;2067;2297.289286980201;1.0;0.0;0.0
2019-10-06;Product_07;Customer_01;2597;2597;2275.740976836562;1.0;0.0;0.0
2019-10-13;Product_07;Customer_01;2147;2147;2232.6443565492837;1.2000000000000002;0.0;0.0
2019-10-20;Product_07;Customer_01;2152;2152;2321.231853806467;1.2000000000000002;0.0;0.0
2019-10-27;Product_07;Customer_01;4270;4270;2428.973404524663;1.1;0.0;0.0
2019-11-03;Product_07;Customer_01;1360;1360;2316.443340441214;0.6000000000000001;0.0;0.0
2019-11-10;Product_07;Customer_01;1618;2225;2156.0281427052328;0.30000000000000004;0.0;0.0
2019-11-17;Product_07;Customer_01;1103;1225;2349.9629339979856;0.4;0.0;0.0
2019-11-24;Product_07;Customer_01;2168;2169;2297.289286980201;0.30000000000000004;0.0;0.0
2019-12-01;Product_07;Customer_01;2936;2936;2199.1247629925115;0.2;0.0;0.0
2019-12-08;Product_07;Customer_01;1977;1977;2531.9264418776056;0.30000000000000004;0.0;0.0
2019-12-15;Product_07;Customer_01;1369;1369;2266.1639501060554;0.4;0.0;0.0
2019-12-22;Product_07;Customer_01;2656;2657;2547.4891103146783;0.30000000000000004;0.0;0.0
2019-12-29;Product_07;Customer_01;2460;2789;2178.7735811901853;0.30000000000000004;0.0;0.0
2016-08-07;Product_08;Customer_01;875;875;0.0;0.0;1.0;1.0
2016-08-14;Product_08;Customer_01;701;701;990.4479794624885;0.7000000000000001;0.0;0.0
2016-08-21;Product_08;Customer_01;708;743;989.1974138318541;0.8;0.0;0.0
2016-08-28;Product_08;Customer_01;1406;1406;919.1657385163246;0.7000000000000001;0.0;0.0
2016-09-04;Product_08;Customer_01;3050;3050;1017.9604233364465;0.8;0.0;0.0
2016-09-11;Product_08;Customer_01;1739;1739;1124.2585019403753;8.0;1.0;1.0
2016-09-18;Product_08;Customer_01;871;871;961.6849699578961;2.5;0.0;0.0
2016-09-25;Product_08;Customer_01;716;716;1006.7053326607365;1.3;0.0;0.0
2016-10-02;Product_08;Customer_01;403;403;2083.4423406370024;68.10000000000001;1.0;1.0
2016-10-09;Product_08;Customer_01;465;465;956.6827074353582;3.8;0.0;0.0
2016-10-16;Product_08;Customer_01;346;346;977.942323156144;4.1000000000000005;0.0;0.0
2016-10-23;Product_08;Customer_01;720;720;1004.2042013994676;1.3;0.0;1.0
2016-10-30;Product_08;Customer_01;1317;1317;1126.7596332016442;1.8;0.0;0.0
2016-11-06;Product_08;Customer_01;612;612;819.1204880655682;1.5;0.0;0.0
2016-11-13;Product_08;Customer_01;1659;1659;1079.2381392375348;7.300000000000002;1.0;1.0
2016-11-20;Product_08;Customer_01;551;655;904.1589509487111;1.1;0.0;0.0
2016-11-27;Product_08;Customer_01;668;703;951.6804449128205;0.8;0.0;0.0
2016-12-04;Product_08;Customer_01;1026;1129;992.9491107237575;0.7000000000000001;0.0;0.0
2016-12-11;Product_08;Customer_01;1765;1869;952.9310105434549;0.5;0.0;0.0
2016-12-18;Product_08;Customer_01;1419;1419;1094.2449268051485;0.5;0.0;0.0
2016-12-25;Product_08;Customer_01;1231;1231;986.6962825705851;7.6;1.0;1.0
2017-01-01;Product_08;Customer_01;1352;1352;977.942323156144;0.5;0.0;0.0
2017-01-08;Product_08;Customer_01;650;650;975.4411918948751;0.30000000000000004;0.0;0.0
2017-01-15;Product_08;Customer_01;888;888;1004.2042013994676;0.5;0.0;0.0
2017-01-22;Product_08;Customer_01;1087;1087;1005.4547670301021;0.5;0.0;0.0
2017-01-29;Product_08;Customer_01;974;974;1024.2132514896189;0.30000000000000004;0.0;0.0
2017-02-05;Product_08;Customer_01;470;470;1000.4525045075642;0.6000000000000001;0.0;0.0
2017-02-12;Product_08;Customer_01;845;845;1148.0192489224298;8.4;1.0;1.0
2017-02-19;Product_08;Customer_01;1573;1573;955.4321418047238;0.6000000000000001;0.0;0.0
2017-02-26;Product_08;Customer_01;738;738;909.161213471249;0.4;0.0;0.0
2017-03-05;Product_08;Customer_01;994;994;952.9310105434549;0.4;0.0;0.0
2017-03-12;Product_08;Customer_01;767;767;959.1838386966272;0.4;0.0;0.0
2017-03-19;Product_08;Customer_01;1058;1058;969.1883637417028;0.4;0.0;0.0
2017-03-26;Product_08;Customer_01;959;959;965.4366668497995;0.2;0.0;0.0
2017-04-02;Product_08;Customer_01;969;1072;1020.4615545977155;0.30000000000000004;0.0;0.0
2017-04-09;Product_08;Customer_01;750;750;1153.0215114449677;10.4;1.0;1.0
2017-04-16;Product_08;Customer_01;907;907;1011.7075951832743;0.5;0.0;0.0
2017-04-23;Product_08;Customer_01;1011;1011;977.942323156144;0.4;0.0;0.0
2017-04-30;Product_08;Customer_01;470;586;1000.4525045075642;0.4;0.0;0.0
2017-05-07;Product_08;Customer_01;1394;1394;992.9491107237575;0.8;0.0;0.0
2017-05-14;Product_08;Customer_01;1234;1234;1025.4638171202532;0.5;0.0;0.0
2017-05-21;Product_08;Customer_01;1265;1265;1006.7053326607365;0.4;0.0;0.0
2017-05-28;Product_08;Customer_01;923;923;1029.2155140121567;0.30000000000000004;0.0;0.0
2017-06-04;Product_08;Customer_01;1137;1154;1105.5000174808583;0.5;0.0;0.0
2017-06-11;Product_08;Customer_01;1458;1458;1070.4841798230937;0.6000000000000001;0.0;0.0
2017-06-18;Product_08;Customer_01;706;1374;1069.2336141924593;0.4;0.0;0.0
2017-06-25;Product_08;Customer_01;1653;1814;1062.980786039287;0.6000000000000001;0.0;0.0
2017-07-02;Product_08;Customer_01;1394;1878;1095.4954924357828;0.30000000000000004;0.0;0.0
2017-07-09;Product_08;Customer_01;1038;1038;1223.0531867604973;9.4;1.0;1.0
2017-07-16;Product_08;Customer_01;1109;1293;1072.9853110843626;0.5;0.0;0.0
2017-07-23;Product_08;Customer_01;1465;1650;1304.3399527517367;0.4;0.0;0.0
2017-07-30;Product_08;Customer_01;541;979;782.854084777169;0.4;0.0;0.0
2017-08-06;Product_08;Customer_01;1444;1444;912.9129103631524;0.4;0.0;0.0
2017-08-13;Product_08;Customer_01;1199;1320;1026.7143827508878;0.7000000000000001;0.0;1.0
2017-08-20;Product_08;Customer_01;2426;2426;1221.8026211298627;6.7;1.0;1.0
2017-08-27;Product_08;Customer_01;2778;2847;1104.249451850224;0.8;0.0;0.0
2017-09-03;Product_08;Customer_01;1085;1119;1200.543005409077;1.3;0.0;0.0
2017-09-10;Product_08;Customer_01;943;943;2241.013610096944;71.4;1.0;1.0
2017-09-17;Product_08;Customer_01;468;491;1085.490967390707;1.5;0.0;0.0
2017-09-24;Product_08;Customer_01;217;217;1121.7573706791063;1.0;0.0;0.0
2017-10-01;Product_08;Customer_01;654;654;1205.545267931615;1.1;0.0;0.0
2017-10-08;Product_08;Customer_01;923;923;1108.0011487421273;1.7000000000000002;0.0;0.0
2017-10-15;Product_08;Customer_01;1489;1489;1149.2698145530644;1.2000000000000002;0.0;0.0
2017-10-22;Product_08;Customer_01;1141;1164;1119.2562394178374;0.7000000000000001;0.0;0.0
2017-10-29;Product_08;Customer_01;1447;1447;1199.2924397784425;0.8;0.0;0.0
2017-11-05;Product_08;Customer_01;232;232;1334.3535278869638;9.6;1.0;1.0
2017-11-12;Product_08;Customer_01;1760;1760;1166.7777333819467;0.5;0.0;0.0
2017-11-19;Product_08;Customer_01;1278;1278;1258.069024418262;0.5;0.0;0.0
2017-11-26;Product_08;Customer_01;951;951;977.942323156144;0.7000000000000001;0.0;0.0
2017-12-03;Product_08;Customer_01;910;910;1251.8161962650897;0.7000000000000001;0.0;0.0
2017-12-10;Product_08;Customer_01;1226;1226;1208.0463991928839;0.7000000000000001;0.0;0.0
2017-12-17;Product_08;Customer_01;3412;3412;1223.0531867604973;0.7000000000000001;0.0;0.0
2017-12-24;Product_08;Customer_01;2990;2990;1198.0418741478081;0.8;0.0;0.0
2017-12-31;Product_08;Customer_01;648;648;1271.825246355241;1.1;0.0;0.0
2018-01-07;Product_08;Customer_01;1579;1579;2601.176511719667;72.3;1.0;1.0
2018-01-14;Product_08;Customer_01;220;220;1091.7437955438795;0.8;0.0;0.0
2018-01-21;Product_08;Customer_01;387;387;1214.299227346056;0.6000000000000001;0.0;0.0
2018-01-28;Product_08;Customer_01;709;709;1385.6267187429764;9.5;1.0;1.0
2018-02-04;Product_08;Customer_01;844;844;1245.5633681119175;0.8;0.0;0.0
2018-02-11;Product_08;Customer_01;1535;1535;1311.8433465355436;0.5;0.0;0.0
2018-02-18;Product_08;Customer_01;2519;2519;1278.0780745084132;26.6;0.0;0.0
2018-02-25;Product_08;Customer_01;370;370;1225.5543180217662;26.1;0.0;0.0
2018-03-04;Product_08;Customer_01;534;534;1459.4100909504093;33.0;1.0;1.0
2018-03-11;Product_08;Customer_01;1206;1206;1254.3173275263587;26.700000000000006;0.0;0.0
2018-03-18;Product_08;Customer_01;1474;1474;1266.8229838327031;26.200000000000006;0.0;0.0
2018-03-25;Product_08;Customer_01;1429;1429;1249.3150650038208;25.3;0.0;0.0
2018-04-01;Product_08;Customer_01;1280;1280;1298.0871245985645;9.3;0.0;0.0
